,Unnamed: 0,chemical1,chemical2,similarity,experimental,database,textmining,combined_score
202248,202248,4917,5626,0,222,0,0,222
202250,202250,4917,6726,0,268,0,385,536
202254,202254,4917,16362,0,222,0,298,437
202255,202255,4917,16363,0,222,0,0,222
202262,202262,4917,39860,0,268,0,507,628
202270,202270,4917,107778,0,268,0,0,268
202271,202271,4917,107930,0,222,0,0,222
202272,202272,4917,108182,0,268,0,0,268
202273,202273,4917,122033,0,268,0,0,268
202276,202276,4917,123696,0,222,0,0,222
202277,202277,4917,129497,0,222,0,0,222
202278,202278,4917,151165,0,268,0,387,537
202282,202282,4917,3408722,0,222,0,0,222
202283,202283,4917,4302960,0,222,0,0,222
202286,202286,4917,9917021,0,268,0,137,349
202287,202287,4914,244,0,308,0,0,308
202292,202292,4914,2826,0,308,0,804,860
202293,202293,4914,3025,0,308,0,764,831
202294,202294,4914,3100,545,308,0,230,451
202296,202296,4914,3676,0,308,0,919,942
202297,202297,4914,3925,0,308,0,299,500
202304,202304,4914,5411,650,308,0,912,937
202310,202310,4914,20382,0,308,0,583,702
202318,202318,4914,71273,0,308,0,410,579
202321,202321,4913,1065,0,441,0,958,975
202322,202322,4913,1775,0,441,0,756,859
202323,202323,4913,1795,0,391,0,0,391
202325,202325,4913,2156,0,391,0,891,932
202328,202328,4913,3355,0,441,0,970,982
202329,202329,4913,3676,0,441,0,927,958
202331,202331,4913,4178,0,441,0,880,931
202333,202333,4913,4932,0,441,0,782,874
202334,202334,4913,5546,0,391,0,123,449
202336,202336,4913,20382,0,391,0,267,540
202337,202337,4913,34312,0,441,0,0,441
202343,202343,4911,401,0,297,0,0,297
202345,202345,4911,2094,0,412,0,716,828
202346,202346,4911,2333,0,472,0,924,958
202347,202347,4911,2833,0,412,0,453,668
202352,202352,4911,3715,0,412,0,692,813
202355,202355,4911,4583,0,297,0,294,489
202361,202361,4911,5320,0,297,0,0,297
202363,202363,4911,5342,0,472,0,832,908
202364,202364,4911,5578,0,297,0,170,399
202370,202370,4911,19910,0,297,0,0,297
202373,202373,4911,26098,0,472,0,0,472
202377,202377,4911,38409,0,472,0,451,701
202384,202384,4911,134018,0,412,0,674,803
202388,202388,4908,149,0,208,0,0,208
202389,202389,4908,237,547,208,0,824,856
202390,202390,4908,1065,0,208,0,744,791
202391,202391,4908,2165,0,208,0,742,789
202393,202393,4908,2719,0,208,0,968,974
202395,202395,4908,2955,0,208,0,820,853
202396,202396,4908,3652,0,208,0,344,464
202400,202400,4908,4742,0,208,0,0,208
202401,202401,4908,4923,0,208,0,740,787
202402,202402,4908,4993,0,208,0,743,790
202403,202403,4908,5033,0,208,0,0,208
202405,202405,4908,5578,0,208,0,463,561
202417,202417,4908,65482,0,208,0,0,208
202418,202418,4908,65664,0,208,0,767,809
202423,202423,4908,74989,0,208,0,741,788
202443,202443,4908,25880656,0,208,0,505,596
202481,202481,4900,2145,0,347,0,0,347
202483,202483,4900,2308,584,246,0,596,686
202484,202484,4900,2367,0,246,0,210,386
202485,202485,4900,2462,0,246,0,667,741
202487,202487,4900,3000,616,246,0,0,246
202488,202488,4900,3003,613,347,0,505,667
202492,202492,4900,3381,0,246,0,260,425
202493,202493,4900,3382,0,246,0,125,320
202494,202494,4900,3384,610,246,0,0,246
202496,202496,4900,3392,0,246,0,0,246
202497,202497,4900,3397,0,347,0,495,660
202501,202501,4900,3911,0,347,0,302,530
202502,202502,4900,4042,515,347,0,287,520
202505,202505,4900,4159,756,246,0,975,981
202506,202506,4900,4160,653,347,0,0,347
202507,202507,4900,4211,0,347,0,151,429
202509,202509,4900,4894,756,347,0,926,950
202512,202512,4900,5376,0,347,0,353,564
202514,202514,4900,5470,516,347,0,0,347
202515,202515,4900,5516,0,347,0,0,347
202516,202516,4900,5544,605,246,0,189,370
202519,202519,4900,6436,0,246,0,535,639
202529,202529,4900,18140,0,347,0,640,758
202539,202539,4900,59693,0,347,0,0,347
202543,202543,4900,104741,0,347,0,120,408
202545,202545,4900,444033,0,246,0,194,374
202553,202553,4894,2145,0,347,0,114,404
202555,202555,4894,2308,750,246,0,574,669
202556,202556,4894,2367,605,246,0,299,455
202557,202557,4894,2462,529,246,0,738,796
202559,202559,4894,3000,758,246,0,180,363
202560,202560,4894,3003,791,347,0,418,608
202564,202564,4894,3381,0,246,0,379,517
202565,202565,4894,3382,0,246,0,209,385
202566,202566,4894,3384,788,246,0,151,340
202568,202568,4894,3392,0,246,0,0,246
202569,202569,4894,3397,0,347,0,104,397
202573,202573,4894,3911,0,347,0,0,347
202574,202574,4894,4042,515,347,0,209,468
202577,202577,4894,4159,999,246,0,946,958
202578,202578,4894,4160,653,347,0,0,347
202579,202579,4894,4211,0,347,0,112,402
202583,202583,4894,4900,756,347,0,926,950
202584,202584,4894,5376,0,347,0,291,523
202586,202586,4894,5470,500,347,0,0,347
202587,202587,4894,5516,0,347,0,0,347
202588,202588,4894,5544,757,246,0,179,362
202591,202591,4894,6436,0,246,0,702,768
202601,202601,4894,18140,0,347,0,217,473
202611,202611,4894,59693,0,347,0,0,347
202615,202615,4894,104741,0,347,0,0,347
202617,202617,4894,444033,0,246,0,201,379
202622,202622,4893,1065,0,211,0,163,319
202623,202623,4893,2092,520,456,0,520,731
202624,202624,4893,2169,0,211,0,299,430
202625,202625,4893,2239,0,211,0,274,410
202627,202627,4893,2325,0,211,0,504,596
202628,202628,4893,2419,0,211,0,741,789
202630,202630,4893,2585,0,456,0,700,832
202631,202631,4893,2866,0,211,0,924,938
202632,202632,4893,2894,815,211,0,388,502
202633,202633,4893,3066,0,211,0,299,430
202634,202634,4893,3157,575,456,0,840,910
202635,202635,4893,3689,0,211,0,0,211
202636,202636,4893,3869,0,456,0,580,764
202637,202637,4893,4184,0,211,0,558,641
202638,202638,4893,4205,0,211,0,209,357
202642,202642,4893,4768,0,211,0,0,211
202643,202643,4893,5401,609,456,0,892,939
202644,202644,4893,5504,0,211,0,530,618
202645,202645,4893,5639,0,456,0,653,805
202646,202646,4893,5640,0,211,0,845,874
202647,202647,4893,5775,0,211,0,340,463
202649,202649,4893,6040,0,211,0,656,720
202652,202652,4893,33625,0,456,0,655,806
202658,202658,4893,54459,0,211,0,868,892
202662,202662,4893,71310,0,211,0,456,557
202665,202665,4893,77918,0,211,0,0,211
202667,202667,4893,104973,0,211,0,819,852
202668,202668,4893,108094,0,211,0,658,722
202669,202669,4893,121850,0,211,0,595,670
202670,202670,4893,123679,0,211,0,385,500
202673,202673,4893,183092,0,211,0,0,211
202675,202675,4893,656628,0,456,0,655,806
202676,202676,4893,3033538,0,211,0,0,211
202677,202677,4893,3567002,0,456,0,478,707
202679,202679,4889,247,0,153,0,0,153
202680,202680,4889,305,0,153,0,255,350
202681,202681,4889,937,0,153,0,647,692
202682,202682,4889,1662,0,441,0,0,441
202683,202683,4889,1688,0,153,0,0,153
202684,202684,4889,2162,0,441,0,555,743
202685,202685,4889,2250,0,441,0,967,981
202687,202687,4889,2676,0,441,0,982,989
202688,202688,4889,2763,0,153,0,424,497
202689,202689,4889,2796,0,297,0,317,505
202690,202690,4889,2797,0,297,0,746,816
202691,202691,4889,2854,890,441,0,738,849
202692,202692,4889,3339,0,153,0,651,695
202693,202693,4889,3403,0,441,0,970,982
202695,202695,4889,3463,0,153,0,771,800
202696,202696,4889,3962,890,441,0,932,961
202698,202698,4889,4912,0,297,0,598,709
202700,202700,4889,5204,0,297,0,0,297
202701,202701,4889,5694,0,297,0,407,570
202703,202703,4889,6536,0,153,0,100,214
202705,202705,4889,6744,0,153,0,583,636
202707,202707,4889,16315,0,153,0,0,153
202708,202708,4889,18026,0,153,0,0,153
202710,202710,4889,23403,0,153,0,0,153
202713,202713,4889,39042,0,153,0,576,630
202717,202717,4889,54454,890,441,0,986,992
202721,202721,4889,64719,0,441,0,188,532
202723,202723,4889,65036,0,153,0,0,153
202732,202732,4889,114892,0,297,0,0,297
202736,202736,4889,129806,0,441,0,891,937
202737,202737,4889,130214,0,153,0,0,153
202740,202740,4889,150311,0,297,0,730,805
202741,202741,4889,159325,0,297,0,702,784
202743,202743,4889,179837,0,441,0,353,627
202746,202746,4889,5310993,0,153,0,211,311
202747,202747,4889,6438355,0,297,0,150,384
202749,202749,4889,6918540,0,297,0,573,691
202750,202750,4889,11556427,0,297,0,270,471
202753,202753,4889,49836058,0,297,0,209,427
202757,202757,4887,4248,0,472,0,978,988
202758,202758,4887,5717,0,472,0,983,990
202759,202759,4887,60490,0,472,0,685,828
202760,202760,4887,60719,0,472,0,386,666
202761,202761,4887,60842,0,472,0,580,771
202763,202763,4887,114999,0,472,0,139,531
202767,202767,4885,836,0,264,0,919,939
202768,202768,4885,1219,0,282,0,681,764
202769,202769,4885,1240,0,282,0,0,282
202770,202770,4885,1257,0,282,0,474,611
202771,202771,4885,1663,0,264,0,0,264
202773,202773,4885,2130,0,264,0,781,834
202774,202774,4885,2215,0,282,0,667,754
202775,202775,4885,2327,0,264,0,580,681
202776,202776,4885,2344,0,264,0,341,500
202777,202777,4885,2381,0,264,0,383,532
202778,202778,4885,2443,0,282,0,805,856
202779,202779,4885,2512,0,282,0,891,919
202780,202780,4885,2563,0,264,0,811,856
202781,202781,4885,3066,0,282,0,0,282
202783,202783,4885,3153,0,282,0,0,282
202785,202785,4885,3340,0,282,0,153,373
202786,202786,4885,3446,0,264,0,472,599
202787,202787,4885,3559,0,251,0,354,501
202788,202788,4885,3938,0,282,0,789,844
202789,202789,4885,4054,0,264,0,554,662
202790,202790,4885,4090,0,282,0,0,282
202791,202791,4885,4601,0,264,0,208,399
202792,202792,4885,4745,0,282,0,922,942
202793,202793,4885,4850,0,282,0,587,694
202794,202794,4885,4919,0,264,0,239,423
202795,202795,4885,5095,0,282,0,924,944
202796,202796,4885,5195,0,264,0,729,794
202798,202798,4885,5374,528,282,0,529,651
202799,202799,4885,5406,0,282,0,260,452
202800,202800,4885,5572,0,264,0,467,595
202803,202803,4885,16362,0,251,0,0,251
202807,202807,4885,55445,0,282,0,271,460
202808,202808,4885,55483,0,282,0,0,282
202809,202809,4885,55645,0,282,0,120,349
202810,202810,4885,57242,0,282,0,292,476
202812,202812,4885,57537,0,282,0,866,900
202815,202815,4885,60785,0,282,0,0,282
202816,202816,4885,68555,0,282,0,0,282
202817,202817,4885,68778,0,264,0,151,356
202818,202818,4885,68848,0,282,0,0,282
202819,202819,4885,71307,0,264,0,274,449
202820,202820,4885,86228,0,282,0,0,282
202821,202821,4885,99049,0,282,0,0,282
202823,202823,4885,114683,0,264,0,0,264
202824,202824,4885,114903,0,264,0,0,264
202825,202825,4885,114948,0,282,0,430,578
202826,202826,4885,119146,0,282,0,0,282
202836,202836,4885,1810907,0,264,0,0,264
202837,202837,4885,4659568,0,264,0,761,818
202838,202838,4885,4659569,0,264,0,599,696
202840,202840,4885,5464105,0,264,0,0,264
202842,202842,4885,15602694,0,264,0,0,264
202916,202916,4865,307,0,264,0,0,264
202917,202917,4865,338,0,497,0,125,546
202919,202919,4865,757,0,497,0,0,497
202920,202920,4865,1573,0,371,0,151,450
202921,202921,4865,2082,0,371,0,0,371
202922,202922,4865,2180,0,264,0,0,264
202924,202924,4865,2538,0,264,0,627,717
202925,202925,4865,2832,0,371,0,385,601
202926,202926,4865,2833,0,403,0,799,876
202927,202927,4865,3143,0,371,0,431,631
202928,202928,4865,3310,669,264,0,884,912
202929,202929,4865,3312,0,497,0,0,497
202930,202930,4865,3503,0,264,0,101,318
202933,202933,4865,3750,0,264,0,392,539
202936,202936,4865,4122,0,371,0,388,603
202937,202937,4865,4179,0,264,0,0,264
202938,202938,4865,4666,0,371,0,672,787
202939,202939,4865,5056,0,264,0,0,264
202940,202940,4865,5363,0,264,0,0,264
202941,202941,4865,5381,0,497,0,0,497
202943,202943,4865,5538,0,497,0,0,497
202946,202946,4865,5978,0,371,0,674,789
202951,202951,4865,10205,0,264,0,0,264
202953,202953,4865,13342,0,371,0,775,854
202957,202957,4865,23205,0,264,0,0,264
202961,202961,4865,30623,0,365,0,171,457
202966,202966,4865,41317,0,497,0,0,497
202982,202982,4865,97226,0,264,0,151,356
202991,202991,4865,115146,0,341,0,0,341
203029,203029,4865,388944,0,371,0,218,493
203030,203030,4865,388945,0,371,0,153,451
203054,203054,4865,6441264,0,155,0,0,155
203135,203135,4850,836,0,264,0,706,777
203136,203136,4850,1219,0,282,0,178,392
203137,203137,4850,1240,0,282,0,0,282
203138,203138,4850,1257,0,282,0,328,503
203139,203139,4850,1663,0,264,0,0,264
203141,203141,4850,2130,0,264,0,440,575
203142,203142,4850,2215,0,282,0,749,814
203143,203143,4850,2327,0,264,0,388,536
203144,203144,4850,2344,0,264,0,102,319
203145,203145,4850,2381,0,264,0,0,264
203146,203146,4850,2443,0,282,0,687,768
203147,203147,4850,2512,0,282,0,436,582
203148,203148,4850,2563,0,264,0,263,441
203149,203149,4850,3066,0,282,0,0,282
203151,203151,4850,3153,0,282,0,0,282
203153,203153,4850,3340,0,282,0,209,415
203154,203154,4850,3446,0,264,0,0,264
203155,203155,4850,3559,0,251,0,573,670
203156,203156,4850,3938,0,282,0,517,642
203157,203157,4850,4054,0,264,0,201,394
203158,203158,4850,4090,0,282,0,0,282
203159,203159,4850,4601,0,264,0,0,264
203160,203160,4850,4745,0,282,0,479,614
203161,203161,4850,4885,0,282,0,587,694
203162,203162,4850,4919,0,264,0,0,264
203163,203163,4850,5095,0,282,0,594,699
203164,203164,4850,5195,0,264,0,330,492
203166,203166,4850,5374,0,282,0,273,462
203167,203167,4850,5406,0,282,0,232,432
203168,203168,4850,5572,0,264,0,126,337
203171,203171,4850,16362,0,251,0,509,621
203175,203175,4850,55445,0,282,0,0,282
203176,203176,4850,55483,0,282,0,0,282
203177,203177,4850,55645,0,282,0,0,282
203178,203178,4850,57242,0,282,0,341,512
203180,203180,4850,57537,0,282,0,467,605
203183,203183,4850,60785,0,282,0,0,282
203184,203184,4850,68555,0,282,0,106,338
203185,203185,4850,68778,0,264,0,0,264
203186,203186,4850,68848,0,282,0,0,282
203187,203187,4850,71307,0,264,0,0,264
203188,203188,4850,86228,0,282,0,0,282
203189,203189,4850,99049,0,282,0,157,376
203191,203191,4850,114683,0,264,0,0,264
203192,203192,4850,114903,0,264,0,0,264
203193,203193,4850,114948,0,282,0,300,482
203194,203194,4850,119146,0,282,0,0,282
203204,203204,4850,1810907,0,264,0,0,264
203205,203205,4850,4659568,0,264,0,450,583
203206,203206,4850,4659569,0,264,0,359,514
203208,203208,4850,5464105,0,264,0,0,264
203210,203210,4850,15602694,0,264,0,0,264
203286,203286,4848,1065,0,292,0,0,292
203287,203287,4848,1210,0,178,0,230,348
203289,203289,4848,1734,0,292,0,923,944
203291,203291,4848,2344,0,292,0,239,445
203292,203292,4848,2381,0,292,0,343,520
203293,203293,4848,2561,0,187,0,177,310
203295,203295,4848,2756,0,187,0,698,747
203296,203296,4848,2769,0,187,0,125,267
203297,203297,4848,2905,0,292,0,196,413
203298,203298,4848,3042,0,292,0,670,759
203300,203300,4848,3231,0,187,0,310,422
203301,203301,4848,3290,0,292,0,168,393
203302,203302,4848,3325,0,187,0,340,447
203303,203303,4848,3450,0,178,0,112,248
203305,203305,4848,3494,0,292,0,0,292
203306,203306,4848,3602,0,292,0,915,938
203307,203307,4848,3603,0,292,0,821,869
203308,203308,4848,3604,0,178,0,609,668
203311,203311,4848,3661,0,292,0,881,913
203312,203312,4848,3746,0,178,0,355,453
203314,203314,4848,3873,0,187,0,0,187
203315,203315,4848,3883,0,187,0,0,187
203318,203318,4848,4513,0,187,0,161,297
203319,203319,4848,4594,0,187,0,330,439
203320,203320,4848,4601,0,292,0,0,292
203321,203321,4848,4634,0,292,0,437,589
203323,203323,4848,4679,0,187,0,0,187
203325,203325,4848,4919,0,292,0,168,393
203326,203326,4848,4922,0,187,0,246,368
203329,203329,4848,5029,0,187,0,0,187
203330,203330,4848,5039,0,187,0,580,648
203332,203332,4848,5105,0,187,0,175,309
203333,203333,4848,5184,0,292,0,816,866
203336,203336,4848,5512,0,292,0,217,429
203337,203337,4848,5572,0,292,0,466,610
203338,203338,4848,5593,0,292,0,525,653
203353,203353,4848,23056,0,292,0,911,935
203363,203363,4848,42955,0,187,0,196,326
203378,203378,4848,72054,0,292,0,471,614
203383,203383,4848,107640,0,178,0,0,178
203389,203389,4848,122172,0,187,0,0,187
203392,203392,4848,124087,0,178,0,0,178
203397,203397,4848,1548992,0,187,0,0,187
203399,203399,4848,3032915,0,187,0,0,187
203402,203402,4848,5464105,0,187,0,0,187
203407,203407,4848,9799453,0,187,0,0,187
203410,203410,4848,45272686,0,178,0,0,178
203525,203525,4830,1683,0,194,0,0,194
203526,203526,4830,2099,0,194,0,0,194
203528,203528,4830,2818,0,194,0,410,510
203529,203529,4830,2913,0,194,0,216,349
203530,203530,4830,3143,0,202,0,0,202
203531,203531,4830,3148,0,194,0,0,194
203532,203532,4830,3510,0,194,0,0,194
203533,203533,4830,3822,0,194,0,359,467
203535,203535,4830,3981,0,194,0,0,194
203536,203536,4830,4090,0,194,0,153,296
203537,203537,4830,4106,0,194,0,151,295
203538,203538,4830,4163,0,194,0,259,384
203539,203539,4830,4184,0,194,0,230,360
203541,203541,4830,4442,0,194,0,0,194
203542,203542,4830,4595,0,194,0,0,194
203543,203543,4830,4652,0,194,0,0,194
203544,203544,4830,4666,0,290,0,0,290
203545,203545,4830,4828,0,194,0,0,194
203546,203546,4830,5012,0,194,0,153,296
203547,203547,4830,5073,0,194,0,457,549
203548,203548,4830,5074,0,194,0,330,443
203549,203549,4830,5122,0,194,0,0,194
203550,203550,4830,5160,0,194,0,0,194
203551,203551,4830,5163,0,194,0,0,194
203553,203553,4830,5595,0,194,0,0,194
203554,203554,4830,5691,0,194,0,0,194
203556,203556,4830,6089,0,194,0,0,194
203557,203557,4830,10257,0,194,0,0,194
203560,203560,4830,27400,0,194,0,0,194
203566,203566,4830,60769,0,194,0,0,194
203567,203567,4830,60785,0,194,0,299,418
203569,203569,4830,60858,0,194,0,0,194
203573,203573,4830,68848,0,194,0,126,274
203574,203574,4830,73333,511,194,0,139,285
203578,203578,4830,107780,0,194,0,0,194
203580,203580,4830,108182,0,194,0,0,194
203581,203581,4830,115111,0,194,0,0,194
203582,203582,4830,119376,0,194,0,0,194
203583,203583,4830,119574,0,194,0,0,194
203584,203584,4830,119590,0,194,0,0,194
203590,203590,4830,148211,0,194,0,0,194
203591,203591,4830,155346,0,194,0,0,194
203635,203635,4830,610479,0,194,0,0,194
203644,203644,4830,5462134,0,194,0,0,194
203647,203647,4830,9966051,0,194,0,0,194
203653,203653,4829,200,0,166,0,0,166
203654,203654,4829,1613,0,166,0,0,166
203655,203655,4829,1989,0,166,0,272,374
203659,203659,4829,2750,640,166,0,739,775
203660,203660,4829,3101,0,166,0,0,166
203661,203661,4829,3107,0,166,0,0,166
203662,203662,4829,3475,0,166,0,739,775
203663,203663,4829,3476,0,166,0,820,845
203664,203664,4829,3478,0,166,0,766,799
203665,203665,4829,3488,0,166,0,720,759
203666,203666,4829,4091,0,166,0,954,960
203667,203667,4829,4443,0,166,0,667,713
203668,203668,4829,4547,0,166,0,724,762
203670,203670,4829,5278,0,166,0,0,166
203673,203673,4829,5505,0,166,0,386,472
